Test Details
Pipette,p300_single_gen3,model
Pressure Sensor,sensor_revA2,model
Reservoir,usascientific_12_reservoir_22ml,Labware
Z Distance,20,mm
Plunger Distance,20,mm
speed,1,mm/s
Tiprack,Opentrons 96 Tip Rack 300 µL on 4,Labware
C_threshold,1.4,
11-11-21_22:09_PM
""
Time,Capacitance Offset,Capacitance,Z_height(mm),Plunger_dist(mm),Dial Indicator(mm),Trial,Phase,Error
3.995936402992811,,1.906,162.178,19.5,-0.001,0,trial 1,
4.000152386986883,,1.906,162.178,19.5,-0.001,0,trial 1,
4.0049953419948,,1.906,162.178,19.5,-0.001,0,trial 1,
4.008779976982623,,1.906,162.178,19.5,-0.001,0,trial 1,
4.0131347620044835,,1.906,162.178,19.5,-0.001,0,trial 1,
4.0171915289829485,,1.906,162.178,19.5,-0.001,0,trial 1,
4.021086058986839,,1.906,162.178,19.5,-0.001,0,trial 1,
4.026027866988443,,1.906,162.178,19.5,-0.001,0,trial 1,
4.031173264986137,,1.906,162.178,19.5,-0.001,0,trial 1,
4.034739622002235,,1.906,162.178,19.5,-0.001,0,trial 1,
4.037895204004599,,2.246,162.178,19.5,-0.001,0,trial 1,
4.04181546298787,,2.246,162.178,19.5,-0.001,0,trial 1,
4.0458016589982435,,2.246,162.178,19.5,-0.001,0,trial 1,
4.0512552819855046,,2.246,162.178,19.5,-0.001,0,trial 1,
4.056791716982843,,2.246,162.178,19.5,-0.001,0,trial 1,
4.060393750987714,,2.246,162.178,19.5,-0.001,0,trial 1,
4.065246757003479,,2.246,162.178,19.5,-0.001,0,trial 1,
4.0688106669986155,,2.246,162.178,19.5,-0.001,0,trial 1,
4.071897238987731,,2.246,162.178,19.5,-0.001,0,trial 1,
4.077416955988156,,2.246,162.178,19.5,-0.001,0,trial 1,
4.08193241499248,,2.246,162.178,19.5,-0.001,0,trial 1,
4.085242942004697,,2.246,162.178,19.5,-0.001,0,trial 1,
4.089641267986735,,2.246,162.178,19.5,-0.001,0,trial 1,
4.0932591349992435,,2.246,162.178,19.5,-0.001,0,trial 1,
4.098012350994395,,2.246,162.178,19.5,-0.001,0,trial 1,
4.102192919002846,,2.246,162.178,19.5,-0.001,0,trial 1,
4.107111861987505,,2.246,162.178,19.5,-0.001,0,trial 1,
4.111475499987137,,2.246,162.178,19.5,-0.001,0,trial 1,
4.115160866989754,,2.246,162.178,19.5,-0.001,0,trial 1,
4.1195031509851106,,2.246,162.178,19.5,-0.001,0,trial 1,
4.124388031981653,,2.246,162.178,19.5,-0.001,0,trial 1,
4.128263812977821,,2.246,162.178,19.5,-0.001,0,trial 1,
4.131650119990809,,2.246,162.178,19.5,-0.001,0,trial 1,
4.134889451001072,,2.246,162.178,19.5,-0.001,0,trial 1,
4.138763512979494,,2.246,162.178,19.5,-0.001,0,trial 1,
4.142741166986525,,2.246,162.178,19.5,-0.001,0,trial 1,
4.14666944599594,,2.246,162.178,19.5,-0.001,0,trial 1,
4.150495123001747,,2.246,162.178,19.5,-0.001,0,trial 1,
4.154400486004306,,2.246,162.178,19.5,-0.001,0,trial 1,
4.158189913985552,,2.246,162.178,19.5,-0.001,0,trial 1,
4.161879966995912,,2.246,162.178,19.5,-0.001,0,trial 1,
4.165287003997946,,2.246,162.178,19.5,-0.001,0,trial 1,
4.168773571000202,,1.615,162.178,19.5,-0.001,0,trial 1,
4.171849778998876,,1.615,162.178,19.5,-0.001,0,trial 1,
4.175729569979012,,1.615,162.178,19.5,-0.001,0,trial 1,
4.179589360981481,,1.615,162.178,19.5,-0.001,0,trial 1,
4.183481599000515,,1.615,162.178,19.5,-0.001,0,trial 1,
4.18750680499943,,1.615,162.178,19.5,-0.001,0,trial 1,
4.191462791990489,,1.615,162.178,19.5,-0.001,0,trial 1,
4.195506382995518,,1.615,162.178,19.5,-0.001,0,trial 1,
4.199625075998483,,1.615,162.178,19.5,-0.001,0,trial 1,
4.203549188998295,,1.615,162.178,19.5,-0.001,0,trial 1,
4.207305543997791,,1.615,162.178,19.5,-0.001,0,trial 1,
4.211011223000241,,1.615,162.178,19.5,-0.001,0,trial 1,
4.214382322999882,,1.615,162.178,19.5,-0.001,0,trial 1,
4.219050851999782,,1.615,162.178,19.5,-0.001,0,trial 1,
4.222575022984529,,1.615,162.178,19.5,-0.001,0,trial 1,
4.226123619999271,,1.615,162.178,19.5,-0.001,0,trial 1,
4.229781175003154,,1.615,162.178,19.5,-0.001,0,trial 1,
4.233874034980545,,1.615,162.178,19.5,-0.001,0,trial 1,
4.237845751980785,,1.615,162.178,19.5,-0.001,0,trial 1,
4.241782780998619,,1.615,162.178,19.5,-0.001,0,trial 1,
4.245757518976461,,1.615,162.178,19.5,-0.001,0,trial 1,
4.249767723988043,,1.615,162.178,19.5,-0.001,0,trial 1,
4.25367860798724,,1.615,162.178,19.5,-0.001,0,trial 1,
4.257577356998809,,1.615,162.178,19.5,-0.001,0,trial 1,
4.2616548009973485,,1.615,162.178,19.5,-0.001,0,trial 1,
4.265593913994962,,1.615,162.178,19.5,-0.001,0,trial 1,
4.269489850004902,,1.615,162.178,19.5,-0.001,0,trial 1,
4.274082339979941,,1.615,162.178,19.5,-0.001,0,trial 1,
4.278113638982177,,1.615,162.178,19.5,-0.001,0,trial 1,
4.281749682995724,,1.615,162.178,19.5,-0.001,0,trial 1,
4.286300088977441,,1.615,162.178,19.5,-0.001,0,trial 1,
4.289990402990952,,1.615,162.178,19.5,-0.001,0,trial 1,
4.293727330979891,,1.615,162.178,19.5,-0.001,0,trial 1,
4.297284001979278,,1.615,162.178,19.5,-0.001,0,trial 1,
4.30079426598968,,1.615,162.178,19.5,-0.001,0,trial 1,
4.303937972988933,,1.615,162.178,19.5,-0.001,0,trial 1,
4.307804430980468,,2.227,162.178,19.5,-0.001,0,trial 1,
4.311773178982548,,2.227,162.178,19.5,-0.001,0,trial 1,
4.315650468983222,,2.227,162.178,19.5,-0.001,0,trial 1,
4.319489895977313,,2.227,162.178,19.5,-0.001,0,trial 1,
4.323204271990107,,2.227,162.178,19.5,-0.001,0,trial 1,
4.3267314639815595,,2.227,162.178,19.5,-0.001,0,trial 1,
4.33022839500336,,2.227,162.178,19.5,-0.001,0,trial 1,
4.33477546798531,,2.227,162.178,19.5,-0.001,0,trial 1,
4.337988132989267,,2.227,162.178,19.5,-0.001,0,trial 1,
4.342175835976377,,2.227,162.178,19.5,-0.001,0,trial 1,
4.346819313999731,,2.227,162.178,19.5,-0.001,0,trial 1,
4.349872813996626,,2.227,162.178,19.5,-0.001,0,trial 1,
4.353846196987433,,2.227,162.178,19.5,-0.001,0,trial 1,
4.35777692499687,,2.227,162.178,19.5,-0.001,0,trial 1,
4.361796504992526,,2.227,162.178,19.5,-0.001,0,trial 1,
4.367697257985128,,2.227,162.178,19.5,-0.001,0,trial 1,
4.3709516399831045,,2.227,162.178,19.5,-0.001,0,trial 1,
4.3747975250007585,,2.227,162.178,19.5,-0.001,0,trial 1,
4.378783824999118,,2.227,162.178,19.5,-0.001,0,trial 1,
4.382620126998518,,2.227,162.178,19.5,-0.001,0,trial 1,
4.3864826780045405,,2.227,162.178,19.5,-0.001,0,trial 1,
4.390187730983598,,2.227,162.178,19.5,-0.001,0,trial 1,
4.393725859990809,,2.227,162.178,19.5,-0.001,0,trial 1,
4.397169250994921,,2.227,162.178,19.5,-0.001,0,trial 1,
4.4016215330048,,2.227,162.178,19.5,-0.001,0,trial 1,
4.40718447798281,,2.227,162.178,19.5,-0.001,0,trial 1,
4.411387389001902,,2.227,162.178,19.5,-0.001,0,trial 1,
4.415495666995412,,2.227,162.178,19.5,-0.001,0,trial 1,
4.420128884987207,,2.227,162.178,19.5,-0.001,0,trial 1,
4.424432679981692,,2.227,162.178,19.5,-0.001,0,trial 1,
4.429092303995276,,2.227,162.178,19.5,-0.001,0,trial 1,
4.434399366989965,,2.227,162.178,19.5,-0.001,0,trial 1,
4.440697977988748,,2.227,162.178,19.5,-0.001,0,trial 1,
4.446093997976277,,2.148,162.178,19.5,-0.001,0,trial 1,
4.450093527004356,,2.148,162.178,19.5,-0.001,0,trial 1,
4.454212793993065,,2.148,162.178,19.5,-0.001,0,trial 1,
4.457849722995888,,2.148,162.178,19.5,-0.001,0,trial 1,
4.462311276991386,,2.148,162.178,19.5,-0.001,0,trial 1,
4.467996094987029,,2.148,162.178,19.5,-0.001,0,trial 1,
4.472262494993629,,2.148,162.178,19.5,-0.001,0,trial 1,
4.477022741979454,,2.148,162.178,19.5,-0.001,0,trial 1,
4.482026371988468,,2.148,162.178,19.5,-0.001,0,trial 1,
4.487366663001012,,2.148,162.178,19.5,-0.001,0,trial 1,
4.492082431999734,,2.148,162.178,19.5,-0.001,0,trial 1,
4.496592682990013,,2.148,162.178,19.5,-0.001,0,trial 1,
4.500111540983198,,2.148,162.178,19.5,-0.001,0,trial 1,
4.504468408995308,,2.148,162.178,19.5,-0.001,0,trial 1,
4.509208656003466,,2.148,162.178,19.5,-0.001,0,trial 1,
4.512748138979077,,2.148,162.178,19.5,-0.001,0,trial 1,
4.515977417991962,,2.148,162.178,19.5,-0.001,0,trial 1,
4.520007883984363,,2.148,162.178,19.5,-0.001,0,trial 1,
4.524193138990086,,2.148,162.178,19.5,-0.001,0,trial 1,
4.528632660978474,,2.148,162.178,19.5,-0.001,0,trial 1,
4.531858137983363,,2.148,162.178,19.5,-0.001,0,trial 1,
4.537337282003136,,2.148,162.178,19.5,-0.001,0,trial 1,
4.5420683629927225,,2.148,162.178,19.5,-0.001,0,trial 1,
4.5465918429836165,,2.543,162.178,19.5,-0.001,0,trial 1,
4.550592204992427,,2.543,162.178,19.5,-0.001,0,trial 1,
4.554216321994318,,2.543,162.178,19.5,-0.001,0,trial 1,
4.55876610398991,,2.543,162.178,19.5,-0.001,0,trial 1,
4.562005225976463,,2.543,162.178,19.5,-0.001,0,trial 1,
4.5660194939991925,,2.543,162.178,19.5,-0.001,0,trial 1,
4.570169749989873,,2.543,162.178,19.5,-0.001,0,trial 1,
4.574656458979007,,2.543,162.178,19.5,-0.001,0,trial 1,
4.578386668988969,,2.543,162.178,19.5,-0.001,0,trial 1,
4.582264272001339,,2.543,162.178,19.5,-0.001,0,trial 1,
4.585818077990552,,2.543,162.178,19.5,-0.001,0,trial 1,
4.589791668986436,,2.543,162.178,19.5,-0.001,0,trial 1,
4.594042704993626,,2.543,162.178,19.5,-0.001,0,trial 1,
4.598541340994416,,2.543,162.178,19.5,-0.001,0,trial 1,
4.602986123994924,,2.543,162.178,19.5,-0.001,0,trial 1,
4.607121120003285,,2.543,162.178,19.5,-0.001,0,trial 1,
4.61125298999832,,2.543,162.178,19.5,-0.001,0,trial 1,
4.614957366982708,,2.543,162.178,19.5,-0.001,0,trial 1,
4.618930436990922,,2.543,162.178,19.5,-0.001,0,trial 1,
4.622992413002066,,2.543,162.178,19.5,-0.001,0,trial 1,
4.626996890001465,,2.543,162.178,19.5,-0.001,0,trial 1,
4.631096155993873,,2.543,162.178,19.5,-0.001,0,trial 1,
4.635234172979835,,2.543,162.178,19.5,-0.001,0,trial 1,
4.638975996989757,,2.543,162.178,19.5,-0.001,0,trial 1,
4.643140001979191,,2.543,162.178,19.5,-0.001,0,trial 1,
4.6467811499896925,,1.938,162.178,19.5,-0.001,0,trial 1,
4.650751720997505,,1.938,162.178,19.5,-0.001,0,trial 1,
4.654645053000422,,1.938,162.178,19.5,-0.001,0,trial 1,
4.65849864599295,,1.938,162.178,19.5,-0.001,0,trial 1,
4.662186824978562,,1.938,162.178,19.5,-0.001,0,trial 1,
4.666384371987078,,1.938,162.178,19.5,-0.001,0,trial 1,
4.670237131998874,,1.938,162.178,19.5,-0.001,0,trial 1,
4.675716536003165,,1.938,162.178,19.5,-0.001,0,trial 1,
4.679981737979688,,1.938,162.178,19.5,-0.001,0,trial 1,
4.686230610997882,,1.938,162.178,19.5,-0.001,0,trial 1,
4.691146011988167,,1.938,162.178,19.5,-0.001,0,trial 1,
4.696577083988814,,1.938,162.178,19.5,-0.001,0,trial 1,
4.700582289980957,,1.938,162.178,19.5,-0.001,0,trial 1,
4.704364268982317,,1.938,162.178,19.5,-0.001,0,trial 1,
4.70940300199436,,1.938,162.178,19.5,-0.001,0,trial 1,
4.713695911981631,,1.938,162.178,19.5,-0.001,0,trial 1,
4.717965385003481,,1.938,162.178,19.5,-0.001,0,trial 1,
4.721799708000617,,1.938,162.178,19.5,-0.001,0,trial 1,
4.725308357999893,,1.938,162.178,19.5,-0.001,0,trial 1,
4.728980702988338,,1.938,162.178,19.5,-0.001,0,trial 1,
4.732361542992294,,1.938,162.178,19.5,-0.001,0,trial 1,
4.7374629309924785,,1.938,162.178,19.5,-0.001,0,trial 1,
4.74128272300004,,1.938,162.178,19.5,-0.001,0,trial 1,
4.745104701985838,,1.805,162.178,19.5,-0.001,0,trial 1,
4.749845835001906,,1.805,162.178,19.5,-0.001,0,trial 1,
4.753273131995229,,1.805,162.178,19.5,-0.001,0,trial 1,
4.757819214981282,,1.805,162.178,19.5,-0.001,0,trial 1,
4.761206251976546,,1.805,162.178,19.5,-0.001,0,trial 1,
4.765050471003633,,1.805,162.178,19.5,-0.001,0,trial 1,
4.769060571998125,,1.805,162.178,19.5,-0.001,0,trial 1,
4.773015777987894,,1.805,162.178,19.5,-0.001,0,trial 1,
4.776802601991221,,1.805,162.178,19.5,-0.001,0,trial 1,
4.780756765976548,,1.805,162.178,19.5,-0.001,0,trial 1,
4.784640358993784,,1.805,162.178,19.5,-0.001,0,trial 1,
4.788504732976435,,1.805,162.178,19.5,-0.001,0,trial 1,
4.792337024991866,,1.805,162.178,19.5,-0.001,0,trial 1,
4.796344678004971,,1.805,162.178,19.5,-0.001,0,trial 1,
4.800029731995892,,1.805,162.178,19.5,-0.001,0,trial 1,
4.803767545992741,,1.805,162.178,19.5,-0.001,0,trial 1,
4.807297132996609,,1.805,162.178,19.5,-0.001,0,trial 1,
4.810960675997194,,1.805,162.178,19.5,-0.001,0,trial 1,
4.815153795992956,,1.805,162.178,19.5,-0.001,0,trial 1,
4.8184809899830725,,1.805,162.178,19.5,-0.001,0,trial 1,
4.823187331989175,,1.805,162.178,19.5,-0.001,0,trial 1,
4.826686658983817,,1.805,162.178,19.5,-0.001,0,trial 1,
4.830034582002554,,1.805,162.178,19.5,-0.001,0,trial 1,
4.834581707982579,,1.805,162.178,19.5,-0.001,0,trial 1,
4.838056868000422,,1.805,162.178,19.5,-0.001,0,trial 1,
4.84206342799007,,1.805,162.178,19.5,-0.001,0,trial 1,
4.845774679997703,,2.117,162.178,19.5,-0.001,0,trial 1,
4.849751812987961,,2.117,162.178,19.5,-0.001,0,trial 1,
4.853674466983648,,2.117,162.178,19.5,-0.001,0,trial 1,
4.857665610994445,,2.117,162.178,19.5,-0.001,0,trial 1,
4.861390246980591,,2.117,162.178,19.5,-0.001,0,trial 1,
4.865069363993825,,2.117,162.178,19.5,-0.001,0,trial 1,
4.868447494984139,,2.117,162.178,19.5,-0.001,0,trial 1,
4.873293835000368,,2.117,162.178,19.5,-0.001,0,trial 1,
4.8769173269975,,2.117,162.178,19.5,-0.001,0,trial 1,
4.8801360329962336,,2.117,162.178,19.5,-0.001,0,trial 1,
4.884456181986025,,2.117,162.178,19.5,-0.001,0,trial 1,
4.889230647997465,,2.117,162.178,19.5,-0.001,0,trial 1,
4.892960544995731,,2.117,162.178,19.5,-0.001,0,trial 1,
4.896319666004274,,2.117,162.178,19.5,-0.001,0,trial 1,
4.901230327988742,,2.117,162.178,19.5,-0.001,0,trial 1,
4.906158489000518,,2.117,162.178,19.5,-0.001,0,trial 1,
4.909847606002586,,2.117,162.178,19.5,-0.001,0,trial 1,
4.913355317985406,,2.117,162.178,19.5,-0.001,0,trial 1,
4.917345367983216,,2.117,162.178,19.5,-0.001,0,trial 1,
4.92110219100141,,2.117,162.178,19.5,-0.001,0,trial 1,
4.924960679985816,,2.117,162.178,19.5,-0.001,0,trial 1,
4.92848979900009,,2.117,162.178,19.5,-0.001,0,trial 1,
4.933139890985331,,2.117,162.178,19.5,-0.001,0,trial 1,
4.936475002003135,,2.117,162.178,19.5,-0.001,0,trial 1,
4.941254103003303,,2.117,162.178,19.5,-0.001,0,trial 1,
4.946059766982216,,2.86,162.178,19.5,-0.001,0,trial 1,
4.950068930978887,,2.86,162.178,19.5,-0.001,0,trial 1,
4.953744297003141,,2.86,162.178,19.5,-0.001,0,trial 1,
4.957291279977653,,2.86,162.178,19.5,-0.001,0,trial 1,
4.960985760990297,,2.86,162.178,19.5,-0.001,0,trial 1,
4.964638678997289,,2.86,162.178,19.5,-0.001,0,trial 1,
4.967874052003026,,2.86,162.178,19.5,-0.001,0,trial 1,
4.971747540985234,,2.86,162.178,19.5,-0.001,0,trial 1,
4.9761595119780395,,2.86,162.178,19.5,-0.001,0,trial 1,
4.980872468004236,,2.86,162.178,19.5,-0.001,0,trial 1,
4.985692610003753,,2.86,162.178,19.5,-0.001,0,trial 1,
4.989070219977293,,2.86,162.178,19.5,-0.001,0,trial 1,
4.99353625299409,,2.86,162.178,19.5,-0.001,0,trial 1,
4.9970393299881835,,2.86,162.178,19.5,-0.001,0,trial 1,
5.00077308100299,,2.86,162.178,19.5,-0.001,0,trial 1,
5.005026251979871,,2.86,162.178,19.5,-0.001,0,trial 1,
5.008803387987427,,2.86,162.178,19.5,-0.001,0,trial 1,
5.012800728989532,,2.86,162.178,19.5,-0.001,0,trial 1,
5.0168087469937745,,2.86,162.178,19.5,-0.001,0,trial 1,
5.020760204002727,,2.86,162.178,19.5,-0.001,0,trial 1,
5.02521743500256,,2.86,162.178,19.5,-0.001,0,trial 1,
5.029266650002683,,2.86,162.178,19.5,-0.001,0,trial 1,
5.033767057000659,,2.86,162.178,19.5,-0.001,0,trial 1,
5.038208610989386,,2.86,162.178,19.5,-0.001,0,trial 1,
5.042868026997894,,2.86,162.178,19.5,-0.001,0,trial 1,
5.046498809999321,,2.461,162.178,19.5,-0.001,0,trial 1,
5.049926003004657,,2.461,162.178,19.5,-0.001,0,trial 1,
5.053865375986788,,2.461,162.178,19.5,-0.001,0,trial 1,
5.0596549850015435,,2.461,162.178,19.5,-0.001,0,trial 1,
5.0647477799793705,,2.461,162.178,19.5,-0.001,0,trial 1,
5.068548508977983,,2.461,162.178,19.5,-0.001,0,trial 1,
5.072228562989039,,2.461,162.178,19.5,-0.001,0,trial 1,
5.076939591992414,,2.461,162.178,19.5,-0.001,0,trial 1,
5.080316264997236,,2.461,162.178,19.5,-0.001,0,trial 1,
5.08462136198068,,2.461,162.178,19.5,-0.001,0,trial 1,
5.0881970939808525,,2.461,162.178,19.5,-0.001,0,trial 1,
5.092649116995744,,2.461,162.178,19.5,-0.001,0,trial 1,
5.095896623999579,,2.461,162.178,19.5,-0.001,0,trial 1,
5.099946829985129,,2.461,162.178,19.5,-0.001,0,trial 1,
5.1039678159868345,,2.461,162.178,19.5,-0.001,0,trial 1,
5.108119790995261,,2.461,162.178,19.5,-0.001,0,trial 1,
5.111787970003206,,2.461,162.178,19.5,-0.001,0,trial 1,
5.115935568988789,,2.461,162.178,19.5,-0.001,0,trial 1,
5.119795256003272,,2.461,162.178,19.5,-0.001,0,trial 1,
5.124006500991527,,2.461,162.178,19.5,-0.001,0,trial 1,
5.127780510985758,,2.461,162.178,19.5,-0.001,0,trial 1,
5.131750821979949,,2.461,162.178,19.5,-0.001,0,trial 1,
5.135947586997645,,2.461,162.178,19.5,-0.001,0,trial 1,
5.139928834978491,,2.461,162.178,19.5,-0.001,0,trial 1,
5.143782063998515,,2.461,162.178,19.5,-0.001,0,trial 1,
5.147627792001003,,1.615,162.178,19.5,-0.001,0,trial 1,
5.151506072987104,,1.615,162.178,19.5,-0.001,0,trial 1,
5.155353779991856,,1.615,162.178,19.5,-0.001,0,trial 1,
5.159026177978376,,1.615,162.178,19.5,-0.001,0,trial 1,
5.16245977699873,,1.615,162.178,19.5,-0.001,0,trial 1,
5.166290609980933,,1.615,162.178,19.5,-0.001,0,trial 1,
5.170043891994283,,1.615,162.178,19.5,-0.001,0,trial 1,
5.175700794003205,,1.615,162.178,19.5,-0.001,0,trial 1,
5.179403660004027,,1.615,162.178,19.5,-0.001,0,trial 1,
5.183333709981525,,1.615,162.178,19.5,-0.001,0,trial 1,
5.186784183984855,,1.615,162.178,19.5,-0.001,0,trial 1,
5.189862370985793,,1.615,162.178,19.5,-0.001,0,trial 1,
5.195133860979695,,1.615,162.178,19.5,-0.001,0,trial 1,
5.199467447993811,,1.615,162.178,19.5,-0.001,0,trial 1,
5.20440097397659,,1.615,162.178,19.5,-0.001,0,trial 1,
5.208049569977447,,1.615,162.178,19.5,-0.001,0,trial 1,
5.211435981997056,,1.615,162.178,19.5,-0.001,0,trial 1,
5.215134368976578,,1.615,162.178,19.5,-0.001,0,trial 1,
5.219598943978781,,1.615,162.178,19.5,-0.001,0,trial 1,
5.224394085991662,,1.615,162.178,19.5,-0.001,0,trial 1,
5.227910600980977,,1.615,162.178,19.5,-0.001,0,trial 1,
5.2311329529911745,,1.615,162.178,19.5,-0.001,0,trial 1,
5.235157636983786,,1.615,162.178,19.5,-0.001,0,trial 1,
5.239767938997829,,1.615,162.178,19.5,-0.001,0,trial 1,
5.24443646898726,,1.419,162.178,19.5,-0.001,0,trial 1,
5.247929181001382,,1.419,162.178,19.5,-0.001,0,trial 1,
5.251015702000586,,1.419,162.178,19.5,-0.001,0,trial 1,
5.2548847629805095,,1.419,162.178,19.5,-0.001,0,trial 1,
5.258748928987188,,1.419,162.178,19.5,-0.001,0,trial 1,
5.262625646981178,,1.419,162.178,19.5,-0.001,0,trial 1,
5.266496426978847,,1.419,162.178,19.5,-0.001,0,trial 1,
5.270324343990069,,1.419,162.178,19.5,-0.001,0,trial 1,
5.274387412995566,,1.419,162.178,19.5,-0.001,0,trial 1,
5.277901687979465,,1.419,162.178,19.5,-0.001,0,trial 1,
5.281142945983447,,1.419,162.178,19.5,-0.001,0,trial 1,
5.285064923984464,,1.419,162.178,19.5,-0.001,0,trial 1,
5.289322989992797,,1.419,162.178,19.5,-0.001,0,trial 1,
5.294156830990687,,1.419,162.178,19.5,-0.001,0,trial 1,
5.298587394994684,,1.419,162.178,19.5,-0.001,0,trial 1,
5.3019872959994245,,1.419,162.178,19.5,-0.001,0,trial 1,
5.306168593000621,,1.419,162.178,19.5,-0.001,0,trial 1,
5.310471815988421,,1.419,162.178,19.5,-0.001,0,trial 1,
5.315130866976688,,1.419,162.178,19.5,-0.001,0,trial 1,
5.319622159004211,,1.419,162.178,19.5,-0.001,0,trial 1,
5.32451308198506,,1.419,162.178,19.5,-0.001,0,trial 1,
5.328777346992865,,1.419,162.178,19.5,-0.001,0,trial 1,
5.332795103982789,,1.419,162.178,19.5,-0.001,0,trial 1,
5.33632948299055,,1.419,162.178,19.5,-0.001,0,trial 1,
5.341078636993188,,1.419,162.178,19.5,-0.001,0,trial 1,
5.344607495004311,,1.869,162.178,19.5,-0.001,0,trial 1,
5.348124321986688,,1.869,162.178,19.5,-0.001,0,trial 1,
5.352472543978365,,1.869,162.178,19.5,-0.001,0,trial 1,
5.35741372598568,,1.869,162.178,19.5,-0.001,0,trial 1,
5.361088727979222,,1.869,162.178,19.5,-0.001,0,trial 1,
5.365132682985859,,1.869,162.178,19.5,-0.001,0,trial 1,
5.3696035589964595,,1.869,162.178,19.5,-0.001,0,trial 1,
5.374480783997569,,1.869,162.178,19.5,-0.001,0,trial 1,
5.3781144329987,,1.869,162.178,19.5,-0.001,0,trial 1,
5.381463657977292,,1.869,162.178,19.5,-0.001,0,trial 1,
5.385954272991512,,1.869,162.178,19.5,-0.001,0,trial 1,
5.389171833987348,,1.869,162.178,19.5,-0.001,0,trial 1,
5.39351870099199,,1.869,162.178,19.5,-0.001,0,trial 1,
5.39807837898843,,1.869,162.178,19.5,-0.001,0,trial 1,
5.401313073991332,,1.869,162.178,19.5,-0.001,0,trial 1,
5.405614838004112,,1.869,162.178,19.5,-0.001,0,trial 1,
5.408871407998959,,1.869,162.178,19.5,-0.001,0,trial 1,
5.4127384389867075,,1.869,162.178,19.5,-0.001,0,trial 1,
5.416620832984336,,1.869,162.178,19.5,-0.001,0,trial 1,
5.4204844259948,,1.869,162.178,19.5,-0.001,0,trial 1,
5.424743534997106,,1.869,162.178,19.5,-0.001,0,trial 1,
5.428296506986953,,1.869,162.178,19.5,-0.001,0,trial 1,
5.431945780001115,,1.869,162.178,19.5,-0.001,0,trial 1,
5.435200995998457,,1.869,162.178,19.5,-0.001,0,trial 1,
5.440095199999632,,1.869,162.178,19.5,-0.001,0,trial 1,
5.445391845976701,,1.474,162.178,19.5,-0.001,0,trial 1,
5.449209085985785,,1.474,162.178,19.5,-0.001,0,trial 1,
5.4534026219917,,1.474,162.178,19.5,-0.001,0,trial 1,
5.457536054978846,,1.474,162.178,19.5,-0.001,0,trial 1,
5.461404230998596,,1.474,162.178,19.5,-0.001,0,trial 1,
5.465220637997845,,1.474,162.178,19.5,-0.001,0,trial 1,
5.4687779329833575,,1.474,162.178,19.5,-0.001,0,trial 1,
5.472169813001528,,1.474,162.178,19.5,-0.001,0,trial 1,
5.476929853000911,,1.474,162.178,19.5,-0.001,0,trial 1,
5.480192984978203,,1.474,162.178,19.5,-0.001,0,trial 1,
5.485099063982489,,1.474,162.178,19.5,-0.001,0,trial 1,
5.4883104779873975,,1.474,162.178,19.5,-0.001,0,trial 1,
5.492804218985839,,1.474,162.178,19.5,-0.001,0,trial 1,
5.496181515976787,,1.474,162.178,19.5,-0.001,0,trial 1,
5.500957752985414,,1.474,162.178,19.5,-0.001,0,trial 1,
5.504367446003016,,1.474,162.178,19.5,-0.001,0,trial 1,
5.509336232003989,,1.474,162.178,19.5,-0.001,0,trial 1,
5.514362569985678,,1.474,162.178,19.5,-0.001,0,trial 1,
5.518881519004935,,1.474,162.178,19.5,-0.001,0,trial 1,
5.52470904297661,,1.474,162.178,19.5,-0.001,0,trial 1,
5.529834597982699,,1.474,162.178,19.5,-0.001,0,trial 1,
5.535370459983824,,1.474,162.178,19.5,-0.001,0,trial 1,
5.539547068998218,,1.474,162.178,19.5,-0.001,0,trial 1,
5.543806385976495,,1.474,162.178,19.5,-0.001,0,trial 1,
5.547568990994478,,2.657,162.178,19.5,-0.001,0,trial 1,
5.551791693986161,,2.657,162.178,19.5,-0.001,0,trial 1,
5.555795492982725,,2.657,162.178,19.5,-0.001,0,trial 1,
5.559677106997697,,2.657,162.178,19.5,-0.001,0,trial 1,
5.563462314981734,,2.657,162.178,19.5,-0.001,0,trial 1,
5.567726787994616,,2.657,162.178,19.5,-0.001,0,trial 1,
5.5714561119966675,,2.657,162.178,19.5,-0.001,0,trial 1,
5.575104759976966,,2.657,162.178,19.5,-0.001,0,trial 1,
5.578470338979969,,2.657,162.178,19.5,-0.001,0,trial 1,
5.583198815991636,,2.657,162.178,19.5,-0.001,0,trial 1,
5.586946993978927,,2.657,162.178,19.5,-0.001,0,trial 1,
5.590514028997859,,2.657,162.178,19.5,-0.001,0,trial 1,
5.595120112004224,,2.657,162.178,19.5,-0.001,0,trial 1,
5.598494908976136,,2.657,162.178,19.5,-0.001,0,trial 1,
5.602607873996021,,2.657,162.178,19.5,-0.001,0,trial 1,
5.607032031985,,2.657,162.178,19.5,-0.001,0,trial 1,
5.611656188004417,,2.657,162.178,19.5,-0.001,0,trial 1,
5.615026557992678,,2.657,162.178,19.5,-0.001,0,trial 1,
5.619646286999341,,2.657,162.178,19.5,-0.001,0,trial 1,
5.622869888989953,,2.657,162.178,19.5,-0.001,0,trial 1,
5.626751762989443,,2.657,162.178,19.5,-0.001,0,trial 1,
5.630929413979175,,2.657,162.178,19.5,-0.001,0,trial 1,
5.634992223000154,,2.657,162.178,19.5,-0.001,0,trial 1,
